lambda,seed,max_epochs,num_samples,input_dim,accuracy,fairness_metric,accuracy_lb,fairness_metric_lb,fairness_metric_ub
2.25,5.0,1000,10000,1,0.5000126028309833,7.120975903163185e-06,,,
2.25,6.0,1000,10000,1,0.5000304505237937,6.1502420227177446e-06,,,
2.25,7.0,1000,10000,1,0.5000204618818603,1.5091938780964487e-05,,,
2.25,8.0,1000,10000,1,0.5000241717506282,2.833080717939973e-06,,,
2.25,9.0,1000,10000,1,0.5000188009844498,4.987965124969573e-05,,,
2.5,1.0,1000,10000,1,0.5000111291127575,1.6562679102938294e-06,,,
2.5,2.0,1000,10000,1,0.5000186091952574,1.7048651825279926e-06,,,
2.5,3.0,1000,10000,1,0.5000173939235726,3.4214446120728326e-07,,,
2.5,4.0,1000,10000,1,0.5000236630833165,7.892566721706684e-06,,,
2.5,5.0,1000,10000,1,0.5000131398593194,6.275967937230398e-06,,,
2.5,6.0,1000,10000,1,0.5000299726423204,5.593800556397133e-06,,,
2.5,7.0,1000,10000,1,0.5000186228607649,1.0889980249395581e-05,,,
2.5,8.0,1000,10000,1,0.5000245612515675,3.9317081412526544e-06,,,
2.5,9.0,1000,10000,1,0.5000289550251596,5.6843899361169736e-05,,,
2.75,1.0,1000,10000,1,0.5000114348789345,2.689637517927501e-06,,,
2.75,2.0,1000,10000,1,0.5000177659608445,1.234939812633229e-06,,,
2.75,3.0,1000,10000,1,0.5000180972376377,8.680691129803186e-08,,,
2.75,4.0,1000,10000,1,0.5000200158984924,1.263287304681393e-06,,,
2.75,5.0,1000,10000,1,0.5000155058160888,5.3074180228207535e-06,,,
2.75,6.0,1000,10000,1,0.5000265430362659,1.5975545878121888e-06,,,
2.75,7.0,1000,10000,1,0.500020274477361,1.4384250902943485e-05,,,
2.75,8.0,1000,10000,1,0.5000238975320674,2.1005993393330424e-06,,,
2.75,9.0,1000,10000,1,0.5000386445316021,8.186509434199296e-05,,,
3.0,1.0,1000,10000,1,0.5000120441724484,2.8531810507270716e-06,,,
3.0,2.0,1000,10000,1,0.5000182270295591,1.1806833356553526e-06,,,
3.0,3.0,1000,10000,1,0.50001738481085,2.9705820264736005e-07,,,
3.0,4.0,1000,10000,1,0.500021578970039,2.763371243025281e-06,,,
3.0,5.0,1000,10000,1,0.5000148662231299,5.7659333912440935e-06,,,
3.0,6.0,1000,10000,1,0.5000271158931952,1.2082429731441469e-06,,,
3.0,7.0,1000,10000,1,0.5000204588454782,1.408028161845043e-05,,,
3.0,8.0,1000,10000,1,0.5000238808230251,1.3842111338258078e-06,,,
3.0,9.0,1000,10000,1,0.5000244937108428,7.165426954025556e-05,,,
3.25,1.0,1000,10000,1,0.5000101431040122,3.1207440484570803e-06,,,
3.25,2.0,1000,10000,1,0.5000179692983027,8.266510619914236e-07,,,
3.25,3.0,1000,10000,1,0.5000176705240302,1.8126046005817464e-07,,,
3.25,4.0,1000,10000,1,0.5000233013425628,8.812102081090512e-06,,,
3.25,5.0,1000,10000,1,0.5000138129490443,3.927236340767193e-06,,,
3.25,6.0,1000,10000,1,0.5000264293597009,2.3531598078441185e-07,,,
3.25,7.0,1000,10000,1,0.5000217018916543,1.4383046422788981e-05,,,
3.25,8.0,1000,10000,1,0.500022722756206,1.7431758875252612e-06,,,
3.25,9.0,1000,10000,1,0.500010794670831,5.027810562552304e-05,,,
3.5,1.0,1000,10000,1,0.500009782682958,4.842746927580244e-06,,,
3.5,2.0,1000,10000,1,0.5000174245627776,1.3020283361198093e-06,,,
3.5,3.0,1000,10000,1,0.5000176571124487,1.2495475892049246e-06,,,
3.5,4.0,1000,10000,1,0.5000211336196978,2.0090443645925937e-06,,,
3.5,5.0,1000,10000,1,0.5000138009179615,4.7529887554353945e-06,,,
3.5,6.0,1000,10000,1,0.500026992735536,2.1559909830215496e-06,,,
3.5,7.0,1000,10000,1,0.500022015347138,1.7617644939238453e-05,,,
3.5,8.0,1000,10000,1,0.5000236338353394,1.7359389251903057e-06,,,
3.5,9.0,1000,10000,1,0.5000230013415777,4.314949640149557e-05,,,
3.75,1.0,1000,10000,1,0.5000124466951391,2.2920909020507363e-06,,,
3.75,2.0,1000,10000,1,0.5000177794296488,8.555838603985233e-07,,,
3.75,3.0,1000,10000,1,0.5000179286093525,4.623333381970074e-07,,,
3.75,4.0,1000,10000,1,0.5000217951396985,4.138114496843315e-06,,,
3.75,5.0,1000,10000,1,0.5000136988647671,6.1093433134373765e-06,,,
3.75,6.0,1000,10000,1,0.5000272658167946,1.5076494244981031e-06,,,
3.75,7.0,1000,10000,1,0.5000198304324137,1.4249155087270315e-05,,,
3.75,8.0,1000,10000,1,0.5000225039650295,2.5636841512743924e-06,,,
3.75,9.0,1000,10000,1,0.5000156105229882,1.725398058130545e-05,,,
4.0,1.0,1000,10000,1,0.5000107451695777,2.5269718290921173e-06,,,
4.0,2.0,1000,10000,1,0.5000173227098628,1.2896031540143849e-06,,,
4.0,3.0,1000,10000,1,0.5000178843547098,5.034407720150291e-07,,,
4.0,4.0,1000,10000,1,0.5000199754992325,5.337763935853168e-07,,,
4.0,5.0,1000,10000,1,0.5000136967618312,3.830124333831231e-06,,,
4.0,6.0,1000,10000,1,0.500025769635064,5.855038126556522e-07,,,
4.0,7.0,1000,10000,1,0.5000221092925844,1.6737963132756883e-05,,,
4.0,8.0,1000,10000,1,0.5000230890998144,3.085283546172546e-06,,,
4.0,9.0,1000,10000,1,0.5000234193036812,4.230800001053803e-05,,,
4.25,1.0,1000,10000,1,0.5000109446981468,1.6725637552728045e-07,,,
4.25,2.0,1000,10000,1,0.5000175347880957,8.943198041011513e-07,,,
4.25,3.0,1000,10000,1,0.500018294241253,1.949568566611548e-06,,,
4.25,4.0,1000,10000,1,0.500021299211601,4.063039338031427e-06,,,
4.25,5.0,1000,10000,1,0.5000122194850658,1.617757995120428e-06,,,
4.25,6.0,1000,10000,1,0.500026387790951,1.0143364859993564e-06,,,
4.25,7.0,1000,10000,1,0.5000211208733307,1.3015798836890635e-05,,,
4.25,8.0,1000,10000,1,0.5000220113594278,7.555528616920437e-07,,,
4.25,9.0,1000,10000,1,0.5000124627783077,3.4080206097908405e-05,,,
4.5,1.0,1000,10000,1,0.5000111830094331,1.4590394805946705e-06,,,
4.5,2.0,1000,10000,1,0.5000168236881606,7.97765697863051e-07,,,
4.5,3.0,1000,10000,1,0.500016560402721,5.843832958651873e-07,,,
4.5,4.0,1000,10000,1,0.5000207323487547,1.5509545452652151e-06,,,
4.5,5.0,1000,10000,1,0.5000142612892741,4.108497774046871e-06,,,
4.5,6.0,1000,10000,1,0.5000260649437838,5.992672774679519e-07,,,
4.5,7.0,1000,10000,1,0.500021947666933,1.26234091014088e-05,,,
4.5,8.0,1000,10000,1,0.5000224135852755,2.134346288762412e-06,,,
4.5,9.0,1000,10000,1,0.5000242099539652,3.950771619232185e-05,,,
4.75,1.0,1000,10000,1,0.5000110168631847,1.4798116007852524e-06,,,
4.75,2.0,1000,10000,1,0.5000172744496278,6.702881912290515e-07,,,
4.75,3.0,1000,10000,1,0.5000165315123862,8.315363252409114e-07,,,
4.75,4.0,1000,10000,1,0.5000214429873314,4.618243356513396e-06,,,
4.75,5.0,1000,10000,1,0.5000134786465983,2.7913943821955556e-06,,,
4.75,6.0,1000,10000,1,0.5000256370678392,3.981680896103512e-07,,,
4.75,7.0,1000,10000,1,0.5000220507215255,1.4084158854565931e-05,,,
4.75,8.0,1000,10000,1,0.5000224805323141,1.0763922306256113e-06,,,
4.75,9.0,1000,10000,1,0.5000216824931428,2.9874660739559467e-05,,,
5.0,1.0,1000,10000,1,0.5000120772114324,5.78901761222328e-07,,,
5.0,2.0,1000,10000,1,0.5000173167086271,8.450909290136366e-07,,,
5.0,3.0,1000,10000,1,0.5000161160001316,5.26672193024158e-07,,,
5.0,4.0,1000,10000,1,0.5000208780521764,4.35722668784555e-06,,,
5.0,5.0,1000,10000,1,0.5000128197552677,2.880104566560515e-06,,,
5.0,6.0,1000,10000,1,0.5000254895583244,7.852471202995925e-07,,,
5.0,7.0,1000,10000,1,0.5000211379185567,1.7965520602958307e-05,,,
5.0,8.0,1000,10000,1,0.500022896420093,2.172055836968667e-06,,,
5.0,9.0,1000,10000,1,0.5000191246398883,2.771732078932221e-05,,,
