lambda,seed,max_epochs,num_samples,input_dim,accuracy,fairness_metric,accuracy_lb,fairness_metric_lb,fairness_metric_ub
0.5,3.0,1000,10000,1,0.9983926644548997,0.9856218742104766,,,
0.5,4.0,1000,10000,1,0.9982734877250925,0.9854203930098021,,,
0.5,5.0,1000,10000,1,0.9980579791386045,0.9853619238696226,,,
0.5,6.0,1000,10000,1,0.9973521144052778,0.9846881286870561,,,
0.5,7.0,1000,10000,1,0.9980911123041601,0.9851680697385234,,,
0.5,8.0,1000,10000,1,0.9982623044903447,0.9855226851698046,,,
0.5,9.0,1000,10000,1,0.9981265064442013,0.9854161536805384,,,
0.75,10.0,1000,10000,1,0.6686052354775771,0.334079942588019,,,
0.75,11.0,1000,10000,1,0.6672234792505065,0.33158641681403894,,,
0.75,12.0,1000,10000,1,0.6682388209165051,0.33336740976973717,,,
0.75,1.0,1000,10000,1,0.6691384303402417,0.3350874475412747,,,
0.75,2.0,1000,10000,1,0.6708881576085854,0.3378992141803083,,,
0.75,3.0,1000,10000,1,0.6676967804148377,0.33257149310687284,,,
0.75,4.0,1000,10000,1,0.6669730162414542,0.33153769925629056,,,
0.75,5.0,1000,10000,1,0.6689961745174481,0.3346401278464445,,,
0.75,6.0,1000,10000,1,0.6683120801141822,0.3339105377317079,,,
0.75,7.0,1000,10000,1,0.6697685913630183,0.33624226339321434,,,
0.75,8.0,1000,10000,1,0.6699469623467823,0.33653937253720356,,,
0.75,9.0,1000,10000,1,0.6719616112818627,0.3404654576497334,,,
1.0,10.0,1000,10000,1,0.5006177097605469,0.0012386784587918864,,,
1.0,11.0,1000,10000,1,0.5007346627178075,0.0014473567512160446,,,
1.0,12.0,1000,10000,1,0.5008074642944405,0.0015862962587140927,,,
1.0,1.0,1000,10000,1,0.5014540586317915,0.002877722449906528,,,
1.0,2.0,1000,10000,1,0.500909494735693,0.0017876212231676125,,,
1.0,3.0,1000,10000,1,0.501022549754472,0.002050160156693015,,,
1.0,4.0,1000,10000,1,0.5004161207326588,0.0008377219857628182,,,
1.0,5.0,1000,10000,1,0.5001685144512733,0.00033913033264804104,,,
1.0,6.0,1000,10000,1,0.5014584749726049,0.0028763636541053184,,,
1.0,7.0,1000,10000,1,0.5007820670256792,0.001549568714209415,,,
1.0,8.0,1000,10000,1,0.5020415904741391,0.004026507123877865,,,
1.0,9.0,1000,10000,1,0.5010667736291685,0.0021157229516984843,,,
1.25,10.0,1000,10000,1,0.5001224447781623,0.0002376294838860593,,,
1.25,11.0,1000,10000,1,0.5000139797891187,1.2188748176322761e-05,,,
1.25,12.0,1000,10000,1,0.5000293096881746,3.922749077805987e-05,,,
1.25,1.0,1000,10000,1,0.5000312252232368,4.854757856564973e-05,,,
1.25,2.0,1000,10000,1,0.5000172032430709,1.705410677915742e-05,,,
1.25,3.0,1000,10000,1,0.5002535777040193,0.0005044124715136156,,,
1.25,4.0,1000,10000,1,0.500185853984624,0.0003792058954396049,,,
1.25,5.0,1000,10000,1,0.5000610443977238,0.00012383034499630075,,,
1.25,6.0,1000,10000,1,0.5000244141604939,2.9300650010666285e-05,,,
1.25,7.0,1000,10000,1,0.5000342895872207,5.131844623307291e-05,,,
1.25,8.0,1000,10000,1,0.5000195585778677,2.3162071609184043e-05,,,
1.25,9.0,1000,10000,1,0.5003925046685591,0.0007777999340878861,,,
1.5,10.0,1000,10000,1,0.500091423811524,0.00017615123418623924,,,
1.5,11.0,1000,10000,1,0.5000202593562498,2.4792218720093295e-05,,,
1.5,12.0,1000,10000,1,0.500012658823442,7.463415383768268e-06,,,
1.5,1.0,1000,10000,1,0.5000083387527491,2.6015342577401235e-06,,,
1.5,2.0,1000,10000,1,0.5000144524597455,1.2056776962254823e-05,,,
1.5,3.0,1000,10000,1,0.5000491483749697,8.803761594328163e-05,,,
1.5,4.0,1000,10000,1,0.5001763807157931,0.0003612973808069242,,,
1.5,5.0,1000,10000,1,0.5000433514459528,8.944215245654252e-05,,,
1.5,6.0,1000,10000,1,0.5000180892085708,1.7125591460220857e-05,,,
1.5,7.0,1000,10000,1,0.5000190783967552,2.0715268166993095e-05,,,
1.5,8.0,1000,10000,1,0.5000142202247996,1.2196015882537381e-05,,,
1.5,9.0,1000,10000,1,0.500173335328303,0.0003320922576671159,,,
1.75,10.0,1000,10000,1,0.5000540714768621,0.00010720732642977016,,,
1.75,11.0,1000,10000,1,0.5000089508322956,2.2503374915716634e-06,,,
1.75,12.0,1000,10000,1,0.5000043210828202,8.85470088729523e-06,,,
1.75,1.0,1000,10000,1,0.5000167434940558,1.9769105835065748e-05,,,
1.75,2.0,1000,10000,1,0.500014041832883,1.3070970392159431e-05,,,
1.75,3.0,1000,10000,1,0.5000278888223095,5.1426748444716175e-05,,,
1.75,4.0,1000,10000,1,0.5001353072645168,0.0002800951260272244,,,
1.75,5.0,1000,10000,1,0.50005052428879,0.00010094255749998338,,,
1.75,6.0,1000,10000,1,0.500012419142386,6.417347657050598e-06,,,
1.75,7.0,1000,10000,1,0.5000040918091516,8.67668804227506e-06,,,
1.75,8.0,1000,10000,1,0.5000061689162189,3.970115087181814e-06,,,
1.75,9.0,1000,10000,1,0.5000688662108976,0.00012534836645899938,,,
2.0,10.0,1000,10000,1,0.5000224272865472,4.093852982373081e-05,,,
2.0,11.0,1000,10000,1,0.5000104516276103,5.183689675836156e-06,,,
2.0,12.0,1000,10000,1,0.5000159760833602,1.4588956903482941e-05,,,
2.0,1.0,1000,10000,1,0.5000159436702499,1.7478754381905492e-05,,,
2.0,2.0,1000,10000,1,0.5000112259050356,7.530264829913591e-06,,,
2.0,3.0,1000,10000,1,0.5000270920992613,5.1137135902212805e-05,,,
2.0,4.0,1000,10000,1,0.5001124293345243,0.00021866041181584084,,,
2.0,5.0,1000,10000,1,0.5000226592639908,4.7672616030280945e-05,,,
2.0,6.0,1000,10000,1,0.5000092592378718,7.805121963189166e-07,,,
2.0,7.0,1000,10000,1,0.5000134771337719,1.0344707002396536e-05,,,
2.0,8.0,1000,10000,1,0.5000121982911906,8.139291617470512e-06,,,
2.0,9.0,1000,10000,1,0.5000355646423714,5.7796781954777554e-05,,,
2.25,10.0,1000,10000,1,0.5000086052462389,1.4914315047465099e-05,,,
2.25,11.0,1000,10000,1,0.5000160969699915,1.657975440877424e-05,,,
2.25,12.0,1000,10000,1,0.500013034830542,8.477584803157079e-06,,,
2.25,1.0,1000,10000,1,0.5000200388162029,2.569844424460399e-05,,,
2.25,2.0,1000,10000,1,0.5000111870686719,7.4414237639652825e-06,,,
2.25,3.0,1000,10000,1,0.500040095704065,7.862680534859168e-05,,,
2.25,4.0,1000,10000,1,0.5001155681381503,0.00022769486828400076,,,
2.25,5.0,1000,10000,1,0.5000008102919923,3.875350817861278e-06,,,
2.25,6.0,1000,10000,1,0.500010060964334,2.0524467491678244e-06,,,
2.25,7.0,1000,10000,1,0.5000231728703409,2.9739009893503532e-05,,,
2.25,8.0,1000,10000,1,0.500009487939313,3.0235090334729264e-06,,,
2.25,9.0,1000,10000,1,0.5000402816779957,7.029517590950718e-05,,,
2.5,10.0,1000,10000,1,0.4999976553443985,5.732964444227218e-06,,,
2.5,11.0,1000,10000,1,0.5000067488544631,2.3039410645964153e-06,,,
2.5,12.0,1000,10000,1,0.5000165195206441,1.5564707011972434e-05,,,
2.5,1.0,1000,10000,1,0.5000068807600498,5.413597610748333e-07,,,
2.5,2.0,1000,10000,1,0.500009135990802,3.2939600050352347e-06,,,
2.5,3.0,1000,10000,1,0.5000232573275404,4.5900922817754264e-05,,,
2.5,4.0,1000,10000,1,0.5000117804435326,6.013008164384992e-06,,,
2.5,5.0,1000,10000,1,0.5000042911231354,4.8856706271194206e-06,,,
2.5,6.0,1000,10000,1,0.5000118056537295,5.817555059184354e-06,,,
2.5,7.0,1000,10000,1,0.5000182379662569,1.9907134191698983e-05,,,
2.5,8.0,1000,10000,1,0.5000097713278191,3.2371335785819078e-06,,,
2.5,9.0,1000,10000,1,0.5000254713543377,4.238407646056652e-05,,,
2.75,10.0,1000,10000,1,0.49999708058123654,4.237610769508571e-06,,,
2.75,11.0,1000,10000,1,0.5000045110015441,6.706999851391338e-06,,,
2.75,12.0,1000,10000,1,0.5000065860879331,3.89709629328161e-06,,,
2.75,1.0,1000,10000,1,0.5000075740029113,9.365838477548571e-07,,,
2.75,2.0,1000,10000,1,0.5000069078085274,1.1215989807467075e-06,,,
2.75,3.0,1000,10000,1,0.5000262139446664,5.3747487905320135e-05,,,
2.75,4.0,1000,10000,1,0.5000054025999083,7.020605644114664e-06,,,
2.75,5.0,1000,10000,1,0.5000140289291534,3.059220093271087e-05,,,
2.75,6.0,1000,10000,1,0.5000139373906388,1.070609599468364e-05,,,
2.75,7.0,1000,10000,1,0.5000058976410532,4.541389324264067e-06,,,
2.75,8.0,1000,10000,1,0.5000122624736552,8.174164810692552e-06,,,
2.75,9.0,1000,10000,1,0.5000351510506553,5.9480147619417334e-05,,,
3.0,10.0,1000,10000,1,0.499998837362514,1.8905625009946192e-07,,,
3.0,11.0,1000,10000,1,0.5000101711109708,4.374116203131884e-06,,,
3.0,12.0,1000,10000,1,0.5000055072567378,6.215186930558225e-06,,,
3.0,1.0,1000,10000,1,0.5000122111448503,1.0322397972495345e-05,,,
3.0,2.0,1000,10000,1,0.5000091908209238,2.3450178392447896e-06,,,
3.0,3.0,1000,10000,1,0.5000312811155558,6.507137821976094e-05,,,
3.0,4.0,1000,10000,1,0.5000128499760313,8.026995616083887e-06,,,
3.0,5.0,1000,10000,1,0.5000119234467559,2.0306204956299645e-05,,,
3.0,6.0,1000,10000,1,0.5000138917733795,9.51872604809667e-06,,,
3.0,7.0,1000,10000,1,0.5000072405659594,1.5215652902078602e-06,,,
3.0,8.0,1000,10000,1,0.5000071260918522,2.1118243398454695e-06,,,
3.0,9.0,1000,10000,1,0.5000147204803673,2.4250602922770703e-05,,,
3.25,10.0,1000,10000,1,0.4999990155326924,1.5187622071088924e-07,,,
3.25,11.0,1000,10000,1,0.5000089083944751,1.9105702776522904e-06,,,
3.25,12.0,1000,10000,1,0.5000106248837852,4.038072560608175e-06,,,
3.25,1.0,1000,10000,1,0.5000081354903957,2.4429939954884183e-06,,,
3.25,2.0,1000,10000,1,0.5000094338638162,3.3039173005788847e-06,,,
3.25,3.0,1000,10000,1,0.5000307238446726,6.279401024134046e-05,,,
3.25,4.0,1000,10000,1,0.5000147242463394,1.2216193497227579e-05,,,
3.25,5.0,1000,10000,1,0.5000114186705911,2.666351626579022e-05,,,
3.25,6.0,1000,10000,1,0.5000111567263098,5.08548541328091e-06,,,
3.25,7.0,1000,10000,1,0.500009251888325,2.558907641281305e-06,,,
3.25,8.0,1000,10000,1,0.500008969365313,1.8653177118466147e-06,,,
3.25,9.0,1000,10000,1,0.5000077874902544,8.380042698319379e-06,,,
3.5,10.0,1000,10000,1,0.5000013320025141,2.914058820024934e-06,,,
3.5,11.0,1000,10000,1,0.500010921447829,6.055502120627665e-06,,,
3.5,12.0,1000,10000,1,0.5000091382046071,1.3339660536737519e-06,,,
3.5,1.0,1000,10000,1,0.5000067206794125,9.504341117461124e-07,,,
3.5,2.0,1000,10000,1,0.5000102927021572,5.6084250578125605e-06,,,
3.5,3.0,1000,10000,1,0.5000295482927277,6.113311655031595e-05,,,
3.5,4.0,1000,10000,1,0.5000063865379055,4.618691427760169e-06,,,
3.5,5.0,1000,10000,1,0.5000071773777399,1.272385299411205e-05,,,
3.5,6.0,1000,10000,1,0.5000120980154777,5.855973940926962e-06,,,
3.5,7.0,1000,10000,1,0.5000098669863714,3.3028038278759553e-06,,,
3.5,8.0,1000,10000,1,0.5000111838606216,5.87392939638276e-06,,,
3.5,9.0,1000,10000,1,0.500023167680953,3.894549303806727e-05,,,
3.75,10.0,1000,10000,1,0.499993955968852,8.65125299054359e-06,,,
3.75,11.0,1000,10000,1,0.5000101802308462,4.295445059254721e-06,,,
3.75,12.0,1000,10000,1,0.500014989498811,1.3290553991573972e-05,,,
3.75,1.0,1000,10000,1,0.5000087516363337,3.083588378804958e-06,,,
3.75,2.0,1000,10000,1,0.5000101446561792,5.408857192024108e-06,,,
3.75,3.0,1000,10000,1,0.5000216958761129,4.63143746606276e-05,,,
3.75,4.0,1000,10000,1,0.5000104835328686,3.817567228892038e-06,,,
3.75,5.0,1000,10000,1,0.5000145284837425,2.7824534741760498e-05,,,
3.75,6.0,1000,10000,1,0.5000109679842287,3.8947246633891375e-06,,,
3.75,7.0,1000,10000,1,0.500004242698385,7.607946386822828e-06,,,
3.75,8.0,1000,10000,1,0.500009750398599,2.9357080595926455e-06,,,
3.75,9.0,1000,10000,1,0.5000208862958285,3.5280615963861894e-05,,,
4.0,10.0,1000,10000,1,0.4999945641465223,9.468892469222112e-06,,,
4.0,11.0,1000,10000,1,0.5000121835456037,8.257770535868847e-06,,,
4.0,12.0,1000,10000,1,0.5000088535893883,6.021034650860457e-07,,,
4.0,1.0,1000,10000,1,0.5000128404949373,1.1285235616387279e-05,,,
4.0,2.0,1000,10000,1,0.5000088476489518,2.4554857925851437e-06,,,
4.0,3.0,1000,10000,1,0.500024062762752,4.911940722923669e-05,,,
4.0,4.0,1000,10000,1,0.500006036467016,4.996389590061767e-06,,,
4.0,6.0,1000,10000,1,0.5000114788832276,4.905378423680773e-06,,,
4.0,7.0,1000,10000,1,0.5000155728167737,1.507187300192614e-05,,,
4.0,8.0,1000,10000,1,0.5000128879361717,9.324024735635206e-06,,,
4.0,9.0,1000,10000,1,0.5000089359651103,1.4589855035551658e-05,,,
4.25,10.0,1000,10000,1,0.49999490306970523,5.562763802258175e-06,,,
4.25,11.0,1000,10000,1,0.500009428638664,3.0635561729663863e-06,,,
4.25,12.0,1000,10000,1,0.500011139598826,5.027067340512836e-06,,,
4.25,1.0,1000,10000,1,0.5000142261115897,1.407932869479378e-05,,,
4.25,2.0,1000,10000,1,0.50000807039952,1.0906479938621594e-06,,,
4.25,3.0,1000,10000,1,0.5000256077519102,5.576671382401255e-05,,,
4.25,4.0,1000,10000,1,0.5000034117704392,1.0304226242541237e-05,,,
4.25,5.0,1000,10000,1,0.500009334653877,1.2833039840731697e-05,,,
4.25,6.0,1000,10000,1,0.5000105678648933,2.733342085114998e-06,,,
4.25,7.0,1000,10000,1,0.5000117064831309,7.749637420007005e-06,,,
4.25,8.0,1000,10000,1,0.500004780048599,6.367254168970771e-06,,,
4.25,9.0,1000,10000,1,0.5000052156782259,8.238718055830763e-06,,,
4.5,10.0,1000,10000,1,0.49999652305285097,4.604788152118289e-06,,,
4.5,11.0,1000,10000,1,0.5000081470708494,1.7232105448128365e-07,,,
4.5,12.0,1000,10000,1,0.5000093446928928,2.088677386102855e-06,,,
4.5,1.0,1000,10000,1,0.5000104215284449,6.615609991988958e-06,,,
4.5,2.0,1000,10000,1,0.500007847745808,8.223247538463596e-08,,,
4.5,3.0,1000,10000,1,0.5000228877508467,4.3973445085665475e-05,,,
4.5,4.0,1000,10000,1,0.5000197875725755,2.2052874818045964e-05,,,
4.5,5.0,1000,10000,1,0.5000086209288482,1.5141642037364011e-05,,,
4.5,6.0,1000,10000,1,0.5000117603511952,5.11317353257823e-06,,,
4.5,7.0,1000,10000,1,0.5000119332676101,8.10993528815862e-06,,,
4.5,8.0,1000,10000,1,0.5000091142604635,2.206453191877511e-06,,,
4.5,9.0,1000,10000,1,0.5000069597417476,1.128022089530445e-05,,,
4.75,10.0,1000,10000,1,0.5000043455956149,9.68342599616534e-06,,,
4.75,11.0,1000,10000,1,0.5000063928288314,3.023050702155583e-06,,,
4.75,12.0,1000,10000,1,0.5000111009591656,5.4315300941909506e-06,,,
4.75,1.0,1000,10000,1,0.5000106266147732,7.098768679436596e-06,,,
4.75,2.0,1000,10000,1,0.5000064596578481,2.6635041134870363e-06,,,
4.75,3.0,1000,10000,1,0.5000167756389344,2.9915865916108064e-05,,,
4.75,4.0,1000,10000,1,0.5000132884203021,9.170259329949193e-06,,,
4.75,5.0,1000,10000,1,0.49999919397110243,7.041723885659046e-06,,,
4.75,6.0,1000,10000,1,0.5000108788955631,3.6600264642361324e-06,,,
4.75,7.0,1000,10000,1,0.500014982274439,1.510200151555452e-05,,,
4.75,9.0,1000,10000,1,0.5000231680135602,4.5300980843654415e-05,,,
5.0,10.0,1000,10000,1,0.49999654722946196,9.466841349725641e-07,,,
5.0,11.0,1000,10000,1,0.5000103148008672,4.483297901203276e-06,,,
5.0,12.0,1000,10000,1,0.50001087864879,5.12346170794542e-06,,,
5.0,1.0,1000,10000,1,0.5000130273236327,1.1612389009874047e-05,,,
5.0,2.0,1000,10000,1,0.5000064628980861,2.17046441775004e-06,,,
5.0,3.0,1000,10000,1,0.5000277920228786,5.498752185051359e-05,,,
5.0,4.0,1000,10000,1,0.5000063144515489,4.563726651363176e-06,,,
5.0,5.0,1000,10000,1,0.5000000190158345,5.305373449282502e-06,,,
5.0,6.0,1000,10000,1,0.500009141612937,6.909519645326156e-07,,,
5.0,7.0,1000,10000,1,0.5000081646418094,3.4253094977065857e-07,,,
5.0,8.0,1000,10000,1,0.5000114920909531,6.110563297689886e-06,,,
5.0,9.0,1000,10000,1,0.5000098659921262,1.9117497542076034e-05,,,
